id,label,text_a,text_b
12923,positive,ambience,"great for a romantic evening, or a fun evening with friends..."
12924,none,service,"great for a romantic evening, or a fun evening with friends..."
12925,none,price,The lamb meat was under-cooked and EXTRMELY CHEWY.
12926,none,anecdotes,The lamb meat was under-cooked and EXTRMELY CHEWY.
12927,negative,food,The lamb meat was under-cooked and EXTRMELY CHEWY.
12928,none,ambience,The lamb meat was under-cooked and EXTRMELY CHEWY.
12929,none,service,The lamb meat was under-cooked and EXTRMELY CHEWY.
12930,none,price,The best pad thai i've ever had.
12931,none,anecdotes,The best pad thai i've ever had.
12932,positive,food,The best pad thai i've ever had.
12933,none,ambience,The best pad thai i've ever had.
12934,none,service,The best pad thai i've ever had.
12935,none,price,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12936,none,anecdotes,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12937,negative,food,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12938,none,ambience,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12939,negative,service,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12940,none,price,Great pizza and fantastic service.
12941,none,anecdotes,Great pizza and fantastic service.
12942,positive,food,Great pizza and fantastic service.
12943,none,ambience,Great pizza and fantastic service.
12944,positive,service,Great pizza and fantastic service.
12945,none,price,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12946,none,anecdotes,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12947,none,food,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12948,none,ambience,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12949,negative,service,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12950,none,price,i would just ask for no oil next time.
12951,neutral,anecdotes,i would just ask for no oil next time.
12952,none,food,i would just ask for no oil next time.
12953,none,ambience,i would just ask for no oil next time.
12954,none,service,i would just ask for no oil next time.
12955,none,price,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12956,none,anecdotes,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12957,negative,food,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12958,positive,ambience,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12959,none,service,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12960,none,price,I went there for lunch and it was not as good as I expected from the reviews I read.
12961,negative,anecdotes,I went there for lunch and it was not as good as I expected from the reviews I read.
12962,none,food,I went there for lunch and it was not as good as I expected from the reviews I read.
12963,none,ambience,I went there for lunch and it was not as good as I expected from the reviews I read.
12964,none,service,I went there for lunch and it was not as good as I expected from the reviews I read.
12965,none,price,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12966,neutral,anecdotes,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12967,none,food,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12968,none,ambience,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12969,none,service,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12970,none,price,None of that yucky whipped stuff.
12971,none,anecdotes,None of that yucky whipped stuff.
12972,positive,food,None of that yucky whipped stuff.
12973,none,ambience,None of that yucky whipped stuff.
12974,none,service,None of that yucky whipped stuff.
12975,none,price,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12976,none,anecdotes,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12977,negative,food,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12978,none,ambience,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12979,none,service,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12980,none,price,I ordered a Lassi and asked 4 times for it but never got it.
12981,none,anecdotes,I ordered a Lassi and asked 4 times for it but never got it.
12982,none,food,I ordered a Lassi and asked 4 times for it but never got it.
12983,none,ambience,I ordered a Lassi and asked 4 times for it but never got it.
12984,negative,service,I ordered a Lassi and asked 4 times for it but never got it.
12985,none,price,Their coffee is quite good too!
12986,none,anecdotes,Their coffee is quite good too!
12987,positive,food,Their coffee is quite good too!
12988,none,ambience,Their coffee is quite good too!
12989,none,service,Their coffee is quite good too!
12990,none,price,I would not recommend this place to anyone.
12991,negative,anecdotes,I would not recommend this place to anyone.
12992,none,food,I would not recommend this place to anyone.
12993,none,ambience,I would not recommend this place to anyone.
12994,none,service,I would not recommend this place to anyone.
12995,none,price,"great wine list (italian), good food, service was INITIALLY fine."
12996,none,anecdotes,"great wine list (italian), good food, service was INITIALLY fine."
12997,positive,food,"great wine list (italian), good food, service was INITIALLY fine."
12998,none,ambience,"great wine list (italian), good food, service was INITIALLY fine."
12999,conflict,service,"great wine list (italian), good food, service was INITIALLY fine."
