id,label,text_a,text_b
13082,positive,what do you think of the food of it ?,"Staffs are not that friendly, but the taste covers all."
13083,none,what do you think of the ambience of it ?,"Staffs are not that friendly, but the taste covers all."
13084,negative,what do you think of the service of it ?,"Staffs are not that friendly, but the taste covers all."
13085,none,what do you think of the price of it ?,The jukebox plays everything from Italian Opera to The Strokes.
13086,none,what do you think of the anecdotes of it ?,The jukebox plays everything from Italian Opera to The Strokes.
13087,none,what do you think of the food of it ?,The jukebox plays everything from Italian Opera to The Strokes.
13088,neutral,what do you think of the ambience of it ?,The jukebox plays everything from Italian Opera to The Strokes.
13089,none,what do you think of the service of it ?,The jukebox plays everything from Italian Opera to The Strokes.
13090,none,what do you think of the price of it ?,And I've been to many NYC delis.
13091,neutral,what do you think of the anecdotes of it ?,And I've been to many NYC delis.
13092,none,what do you think of the food of it ?,And I've been to many NYC delis.
13093,none,what do you think of the ambience of it ?,And I've been to many NYC delis.
13094,none,what do you think of the service of it ?,And I've been to many NYC delis.
13095,none,what do you think of the price of it ?,This place is always packed.
13096,neutral,what do you think of the anecdotes of it ?,This place is always packed.
13097,none,what do you think of the food of it ?,This place is always packed.
13098,none,what do you think of the ambience of it ?,This place is always packed.
13099,none,what do you think of the service of it ?,This place is always packed.
13100,none,what do you think of the price of it ?,Much of the time it seems like they do not care about you.
13101,none,what do you think of the anecdotes of it ?,Much of the time it seems like they do not care about you.
13102,none,what do you think of the food of it ?,Much of the time it seems like they do not care about you.
13103,none,what do you think of the ambience of it ?,Much of the time it seems like they do not care about you.
13104,negative,what do you think of the service of it ?,Much of the time it seems like they do not care about you.
13105,none,what do you think of the price of it ?,Plus they made a perfect martini.
13106,none,what do you think of the anecdotes of it ?,Plus they made a perfect martini.
13107,positive,what do you think of the food of it ?,Plus they made a perfect martini.
13108,none,what do you think of the ambience of it ?,Plus they made a perfect martini.
13109,none,what do you think of the service of it ?,Plus they made a perfect martini.
13110,none,what do you think of the price of it ?,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.
13111,none,what do you think of the anecdotes of it ?,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.
13112,neutral,what do you think of the food of it ?,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.
13113,none,what do you think of the ambience of it ?,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.
13114,none,what do you think of the service of it ?,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.
13115,none,what do you think of the price of it ?,"I've eaten thai many times, and am very familiar with the cuisine."
13116,neutral,what do you think of the anecdotes of it ?,"I've eaten thai many times, and am very familiar with the cuisine."
13117,none,what do you think of the food of it ?,"I've eaten thai many times, and am very familiar with the cuisine."
13118,none,what do you think of the ambience of it ?,"I've eaten thai many times, and am very familiar with the cuisine."
13119,none,what do you think of the service of it ?,"I've eaten thai many times, and am very familiar with the cuisine."
