id,text_a,label
11132,The latest sets a timetable for disarmament by the end of January and elections by May 30 .,"['DT', 'JJS', 'NNS', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'CC', 'NNS', 'IN', 'NNP', 'CD', '.']"
11133,West African leaders have threatened individual sanctions against faction leaders to ensure compliance .,"['JJ', 'JJ', 'NNS', 'VBP', 'VBN', 'JJ', 'NNS', 'IN', 'NN', 'NNS', 'TO', 'VB', 'NN', '.']"
11134,Freed American slaves founded Liberia in 1847 .,"['VBN', 'JJ', 'NNS', 'VBD', 'NNPS', 'IN', 'CD', '.']"
11135,Nigeria rights group says four academics arrested .,"['NNP', 'NNS', 'NN', 'VBZ', 'CD', 'NNS', 'VBN', '.']"
11136,LAGOS 1996-08-28,"['NNP', 'CD']"
11137,A Nigerian human rights group said on Wednesday that four members of a recently banned university union had been arrested .,"['DT', 'NN', 'NN', 'NNS', 'NN', 'VBD', 'IN', 'NNP', 'WDT', 'CD', 'NNS', 'IN', 'DT', 'RB', 'VBN', 'NN', 'NN', 'VBD', 'VBN', 'VBN', '.']"
11138,""" The Constitutional Rights Project ( CRP ) believes that William Istafanus , Elisha Shamay , O.K. Likkason and Jerome Egurugbe were arrested because of their role in the ongoing ASUU ( Academic Staff Union of Universities ) strike , "" the group said in a statement .","['""', 'DT', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')', 'VBZ', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'UH', 'NNP', 'CC', 'NNP', 'NNP', 'VBD', 'VBN', 'IN', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'JJ', 'NNS', '(', 'NNP', 'NNP', 'NNP', 'IN', 'NNS', ')', 'NN', ',', '""', 'DT', 'NN', 'VBD', 'IN', 'DT', 'NN', '.']"
11139,The CRP said the four were arrested on Monday night at the northeastern Tafawa Balewa University .,"['DT', 'NNP', 'VBD', 'DT', 'CD', 'VBD', 'VBN', 'IN', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', '.']"
11140,"The main academic union , ASUU , along with two smaller university unions , was banned by Nigeria 's military government last week , because of a four-month strike by teachers for better working conditions .","['DT', 'JJ', 'JJ', 'NN', ',', 'NNP', ',', 'IN', 'IN', 'CD', 'JJR', 'NN', 'NNS', ',', 'VBD', 'VBN', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'JJ', 'NN', ',', 'IN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'JJR', 'NN', 'NNS', '.']"
11141,Nigeria is under fire from many Western countries for human rights abuses and lack of democracy .,"['NNP', 'VBZ', 'IN', 'NN', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'NNS', 'CC', 'NN', 'IN', 'NN', '.']"
11142,Dozens of people opposed to the government are in detention .,"['NNS', 'IN', 'NNS', 'VBN', 'TO', 'DT', 'NN', 'VBP', 'IN', 'NN', '.']"
11143,"Commonwealth foreign ministers are to meet in London on Wednesday to discuss what action to take , after a visit to Nigeria was called off when the government imposed strict rules on whom the mission would be allowed to see .","['JJ', 'JJ', 'NNS', 'VBP', 'TO', 'VB', 'IN', 'NNP', 'IN', 'NNP', 'TO', 'VB', 'WDT', 'NN', 'TO', 'VB', ',', 'IN', 'DT', 'NN', 'TO', 'NNP', 'VBD', 'VBN', 'RB', 'WRB', 'DT', 'NN', 'VBD', 'JJ', 'NNS', 'IN', 'WP', 'DT', 'NN', 'MD', 'VB', 'VBN', 'TO', 'VB', '.']"
11144,Nigeria was suspended from the club of Britain and its former colonies in November after the hanging of nine minority rights activists for murder in spite of international pleas for clemency .,"['NNP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'CC', 'PRP$', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'DT', 'NN', 'IN', 'CD', 'NN', 'NNS', 'NNS', 'IN', 'NN', 'IN', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NN', '.']"
11145,Dutroux suspected in murder of Slovak woman .,"['JJ', 'VBN', 'IN', 'NN', 'IN', 'JJ', 'NN', '.']"
11146,Peter Laca,"['NNP', 'NNP']"
11147,BRATISLAVA 1996-08-28,"['NNP', 'CD']"
11148,"Marc Dutroux , the chief accused in a Belgian child murder and sex abuse scandal , is suspected of murdering a young Slovak woman , the Slovak office of Interpol said on Wednesday .","['NNP', 'NNP', ',', 'DT', 'NN', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'CC', 'NN', 'NN', 'NN', ',', 'VBZ', 'VBN', 'IN', 'VBG', 'DT', 'JJ', 'NNP', 'NN', ',', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'VBD', 'IN', 'NNP', '.']"
11149,"Rudolf Gajdos , head of Slovak Interpol , told a news conference Dutroux was also believed to have planned the kidnapping of at least one Slovak woman .","['NNP', 'NNP', ',', 'NN', 'IN', 'NNP', 'NNP', ',', 'VBD', 'DT', 'NN', 'NN', 'NNP', 'VBD', 'RB', 'VBN', 'TO', 'VB', 'VBN', 'DT', 'NN', 'IN', 'IN', 'JJS', 'CD', 'NNP', 'NN', '.']"
11150,""" One of the police versions in the case of the murder of young gypsy woman in Topolcany , western Slovakia , this July , is a suspicion that Mark Dutroux could have been involved in the murder , "" Gajdos said without elaborating on the age of the victim and on the other versions .","['""', 'CD', 'IN', 'DT', 'NN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NN', 'IN', 'NNP', ',', 'JJ', 'NNP', ',', 'DT', 'NNP', ',', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'DT', 'NN', ',', '""', 'NNP', 'VBD', 'IN', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'IN', 'DT', 'JJ', 'NNS', '.']"
11151,"Slovak police , Interpol , and Belgian police have been following leads on Dutroux 's activities in Slovakia and the neighbouring Czech Republic where he is known to have made frequent visits .","['JJ', 'NN', ',', 'NNP', ',', 'CC', 'JJ', 'NN', 'VBP', 'VBN', 'VBG', 'NNS', 'IN', 'NNP', 'POS', 'NNS', 'IN', 'NNP', 'CC', 'DT', 'JJ', 'NNP', 'NNP', 'WRB', 'PRP', 'VBZ', 'VBN', 'TO', 'VB', 'VBN', 'JJ', 'NNS', '.']"
11152,"Gajdos said the police sketch of the suspected murderer was "" 60 percent identical with Dutroux 's portrait "" , and that Dutroux was known to have been in Topolcany around the time of the woman 's murder .","['NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'DT', 'VBN', 'NN', 'VBD', '""', 'CD', 'NN', 'JJ', 'IN', 'NNP', 'POS', 'NN', '""', ',', 'CC', 'IN', 'NNP', 'VBD', 'VBN', 'TO', 'VB', 'VBN', 'IN', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'POS', 'NN', '.']"
11153,""" Topolcany and the area around this town were reported to have been the most visited places by Dutroux and his accomplices in Slovakia , "" Gajdos said .","['""', 'NNP', 'CC', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'VB', 'VBN', 'DT', 'RBS', 'VBD', 'NNS', 'IN', 'NNP', 'CC', 'PRP$', 'NNS', 'IN', 'NNP', ',', '""', 'NNP', 'VBD', '.']"
11154,"Dutroux , a convicted child rapist and unemployed father-of-three , led police 11 days ago to the bodies of eight-year-olds Julie Lejeune and Melissa Russo in the garden of another of the six houses he owns around the southern Belgian city of Charleroi .","['JJ', ',', 'DT', 'VBN', 'NN', 'NN', 'CC', 'JJ', 'NN', ',', 'VBD', 'NN', 'CD', 'NNS', 'RB', 'TO', 'DT', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'IN', 'DT', 'CD', 'NNS', 'PRP', 'VBZ', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', '.']"
11155,""" The Belgian police also informed us that Dutroux , together with one other man , had ( also ) planned the kidnapping of at least one Slovak woman , "" Gajdos said .","['""', 'DT', 'NNP', 'NN', 'RB', 'VBD', 'PRP', 'IN', 'JJ', ',', 'RB', 'IN', 'CD', 'JJ', 'NN', ',', 'VBD', '(', 'RB', ')', 'VBN', 'DT', 'NN', 'IN', 'IN', 'JJS', 'CD', 'NNP', 'NN', ',', '""', 'NNP', 'VBD', '.']"
11156,""" The plan apparently failed due to difficulties in crossing the border , "" he added , but did not elaborate .","['""', 'DT', 'NN', 'RB', 'VBD', 'JJ', 'TO', 'NNS', 'IN', 'VBG', 'DT', 'NN', ',', '""', 'PRP', 'VBD', ',', 'CC', 'VBD', 'RB', 'VB', '.']"
11157,"The Slovak police are also investigating visits by about 10 Slovak women , aged 17 to 22 , to Belgium , at the invitation of Dutroux .","['DT', 'NNP', 'NN', 'VBP', 'RB', 'VBG', 'NNS', 'IN', 'RB', 'CD', 'JJ', 'NNS', ',', 'VBN', 'CD', 'TO', 'CD', ',', 'TO', 'NNP', ',', 'IN', 'DT', 'NN', 'IN', 'NNP', '.']"
11158,"The women said they went to Belgium voluntarily and police suspect they were used to act in pornographic films , Gajdos said earlier this week .","['DT', 'NNS', 'VBD', 'PRP', 'VBD', 'TO', 'NNP', 'RB', 'CC', 'NN', 'NN', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'IN', 'JJ', 'NNS', ',', 'NNP', 'VBD', 'RBR', 'DT', 'NN', '.']"
11159,"But he added they had difficulty remembering what happened during their visits to Belgium , perhaps because of drugs , and were unsure whether they were filmed for pornography .","['CC', 'PRP', 'VBD', 'PRP', 'VBD', 'NN', 'VBG', 'WP', 'VBD', 'IN', 'PRP$', 'NNS', 'TO', 'NNP', ',', 'RB', 'IN', 'IN', 'NNS', ',', 'CC', 'VBD', 'JJ', 'IN', 'PRP', 'VBD', 'VBN', 'IN', 'NN', '.']"
11160,"Dutroux , 39 , who was charged last week with the abduction and illegal imprisonment of two girls aged 14 and 12 , is also suspected in the disappearance of Belgians An Marchal , 19 , and Eefje Lambrecks , 17 , who went missing a year ago .","['JJ', ',', 'CD', ',', 'WP', 'VBD', 'VBN', 'JJ', 'NN', 'IN', 'DT', 'NN', 'CC', 'JJ', 'NN', 'IN', 'CD', 'NNS', 'VBN', 'CD', 'CC', 'CD', ',', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', ',', 'CD', ',', 'CC', 'NNP', 'NNP', ',', 'CD', ',', 'WP', 'VBD', 'VBG', 'DT', 'NN', 'RB', '.']"
11161,"Knifeman kills Polish beauty queen , wounds husband .","['NNP', 'VBZ', 'JJ', 'NN', 'NN', ',', 'NNS', 'NN', '.']"
11162,WARSAW 1996-08-28,"['NNP', 'CD']"
11163,"A man knifed to death international model Agnieszka Kotlarska outside her home in Wroclaw , western Poland , Polish television said on Wednesday .","['DT', 'NN', 'VBN', 'TO', 'NN', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'PRP$', 'NN', 'IN', 'NNP', ',', 'JJ', 'NNP', ',', 'JJ', 'NN', 'VBD', 'IN', 'NNP', '.']"
11164,"The man , who said he had once been engaged to her , first knifed Kotlarska 's husband in the leg , then stabbed her three times in the chest when she tried to intervene during the incident on Tuesday .","['DT', 'NN', ',', 'WP', 'VBD', 'PRP', 'VBD', 'RB', 'VBN', 'VBN', 'TO', 'PRP', ',', 'JJ', 'JJ', 'NNP', 'POS', 'NN', 'IN', 'DT', 'NN', ',', 'RB', 'VBD', 'PRP$', 'CD', 'NNS', 'IN', 'DT', 'NN', 'WRB', 'PRP', 'VBD', 'TO', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNP', '.']"
11165,She died in hospital .,"['PRP', 'VBD', 'IN', 'NN', '.']"
11166,"Kotlarska , who was 24 and had a three-year-old child , was Miss Poland in 1991 and went on to a U.S.-based modelling career that included working with Italian designer Gianni Versace and Vogue magazine , the Gazeta Wyborcza newspaper said .","['FW', ',', 'WP', 'VBD', 'CD', 'CC', 'VBD', 'DT', 'JJ', 'NN', ',', 'VBD', 'NNP', 'NNP', 'IN', 'CD', 'CC', 'VBD', 'RP', 'TO', 'DT', 'JJ', 'NN', 'NN', 'WDT', 'VBD', 'VBG', 'IN', 'JJ', 'NN', 'NNP', 'NNP', 'CC', 'NNP', 'NN', ',', 'DT', 'NNP', 'NNP', 'NN', 'VBD', '.']"
11167,"She had been due to fly on a TWA airliner which exploded near New York last month , but had cancelled her booking , the newspaper said .","['PRP', 'VBD', 'VBN', 'JJ', 'TO', 'VB', 'IN', 'DT', 'NNP', 'NN', 'WDT', 'VBD', 'IN', 'NNP', 'NNP', 'JJ', 'NN', ',', 'CC', 'VBD', 'VBN', 'PRP$', 'NN', ',', 'DT', 'NN', 'VBD', '.']"
11168,"Her attacker , identified only as Jerzy L. , 36 , was arrested by police and will appear in court on Thursday morning , television reported .","['PRP$', 'NN', ',', 'VBN', 'RB', 'IN', 'NNP', 'NNP', ',', 'CD', ',', 'VBD', 'VBN', 'IN', 'NN', 'CC', 'MD', 'VB', 'IN', 'NN', 'IN', 'NNP', 'NN', ',', 'NN', 'VBD', '.']"
11169,It said he had admitted the attack but had denied intending to kill Kotlarska .,"['PRP', 'VBD', 'PRP', 'VBD', 'VBN', 'DT', 'NN', 'CC', 'VBD', 'VBN', 'NN', 'TO', 'VB', 'NNP', '.']"
11170,Russian shares slip in thin volume .,"['JJ', 'NNS', 'VBP', 'IN', 'JJ', 'NN', '.']"
11171,MOSCOW 1996-08-28,"['RB', 'CD']"
11172,"Leading Russian shares edged down on Wednesday in thin volume in the absence of Western orders , traders said .","['VBG', 'JJ', 'NNS', 'VBD', 'RP', 'IN', 'NNP', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'NNS', 'VBD', '.']"
11173,The Russian Trading System index of 21 issues fell 1.64 percent to 180.38 on volume of $ 4.38 million .,"['DT', 'NNP', 'NNP', 'NNP', 'NN', 'IN', 'CD', 'NNS', 'VBD', 'CD', 'NN', 'TO', 'CD', 'IN', 'NN', 'IN', '$', 'CD', 'CD', '.']"
11174,""" The market was extremely quiet today , some profit-taking locally , no Western orders , "" said Nick Mokhoff , director of sales and trade at Alliance-Menatep . ""","['""', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'NN', ',', 'DT', 'NN', 'RB', ',', 'DT', 'JJ', 'NNS', ',', '""', 'VBD', 'NNP', 'NNP', ',', 'NN', 'IN', 'NNS', 'CC', 'VBD', 'IN', 'NNPS', '.', '""']"
11175,"We are just a bit lower with a lot of inactivity during the whole day . ""","['PRP', 'VBP', 'RB', 'DT', 'NN', 'JJR', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', '.', '""']"
11176,"Alexander Babayan , managing director at CentrInvest Securities , said the volume of orders was four to five times lower than a week ago .","['NNP', 'NNP', ',', 'VBG', 'NN', 'IN', 'NNP', 'NNP', ',', 'VBD', 'DT', 'NN', 'IN', 'NNS', 'VBD', 'CD', 'TO', 'CD', 'NNS', 'JJR', 'IN', 'DT', 'NN', 'RB', '.']"
11177,"As often , the most volume was in UES .","['IN', 'RB', ',', 'DT', 'JJS', 'NN', 'VBD', 'IN', 'NNP', '.']"
11178,""" Unified is one of the blue chips , which has more prospects than anybody else does , because they have ADRs supposedly coming up , "" Mokhoff said .","['""', 'JJ', 'VBZ', 'CD', 'IN', 'DT', 'JJ', 'NNS', ',', 'WDT', 'VBZ', 'JJR', 'NNS', 'IN', 'NN', 'RB', 'VBZ', ',', 'IN', 'PRP', 'VBP', 'NNS', 'RB', 'VBG', 'RP', ',', '""', 'NNP', 'VBD', '.']"
11179,UES officials said last week the board had not yet approved the final version of its application to the U.S. Securities and Exchange Commission to issue ADRs .,"['NNP', 'NNS', 'VBD', 'JJ', 'NN', 'DT', 'NN', 'VBD', 'RB', 'RB', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'TO', 'DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'TO', 'VB', 'NNS', '.']"
11180,UES fell to $ 0.0817 from $ 0.0822 at Tuesday 's close with 8.90 million shares changing hands .,"['NNP', 'VBD', 'TO', '$', 'CD', 'IN', '$', 'CD', 'IN', 'NNP', 'POS', 'NN', 'IN', 'CD', 'CD', 'NNS', 'VBG', 'NNS', '.']"
11181,"Gazprom was the loser of the day with prices closing at $ 0.300 , down from $ 0.355 on Tuesday and $ 0.445 on Monday .","['NNP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'VBG', 'IN', '$', 'CD', ',', 'RB', 'IN', '$', 'CD', 'IN', 'NNP', 'CC', '$', 'CD', 'IN', 'NNP', '.']"
11182,Mokhoff said uncertainty about when Gazprom would issue ADRs and about whether shares from the Russian market could be converted into ADRs had hurt prices .,"['NNP', 'VBD', 'NN', 'IN', 'WRB', 'NNP', 'MD', 'VB', 'NNS', 'CC', 'IN', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'MD', 'VB', 'VBN', 'IN', 'NNPS', 'VBD', 'VBN', 'NNS', '.']"
11183,""" Western investors ... will be investing in ADRs and I do not think people in Russia will be able to come up with the money for the underlying shares to drive the Russian shares to those levels , "" Mokhoff said .","['""', 'NNP', 'NNS', ':', 'MD', 'VB', 'VBG', 'IN', 'NNS', 'CC', 'PRP', 'VBP', 'RB', 'VB', 'NNS', 'IN', 'NNP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'RP', 'IN', 'DT', 'NN', 'IN', 'DT', 'VBG', 'NNS', 'TO', 'VB', 'DT', 'NNP', 'NNS', 'TO', 'DT', 'NNS', ',', '""', 'NNP', 'VBD', '.']"
11184,Gazprom has also tightened the rules restricting shareholers ' rights to trade its shares .,"['NN', 'VBZ', 'RB', 'VBD', 'DT', 'NNS', 'VBG', 'NNS', 'POS', 'NNS', 'TO', 'VB', 'PRP$', 'NNS', '.']"
11185,"Mosenergo closed at at $ 0.958 after $ 0.966 , Rostelekom fell to $ 2.56 from $ 2.58 and LUKoil was $ 9.82 after $ 9.85 .","['NNS', 'VBD', 'IN', 'IN', '$', 'CD', 'IN', '$', 'CD', ',', 'NNP', 'VBD', 'TO', '$', 'CD', 'IN', '$', 'CD', 'CC', 'NNP', 'VBD', '$', 'CD', 'IN', '$', 'CD', '.']"
11186,"-- Julie Tolkacheva , Moscow Newsroom , +7095 941 8520","[':', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'CD', 'CD', 'CD']"
11187,Albania asks Greece to explain deportations .,"['NNP', 'VBZ', 'NNP', 'TO', 'VB', 'NNS', '.']"
11188,TIRANA 1996-08-28,"['NNP', 'CD']"
11189,"Albania asked Greece on Wednesday to explain why it was deporting more Albanian immigrants , Foreign Minister Tritan Shehu said .","['NNP', 'VBD', 'NNP', 'IN', 'NNP', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'VBG', 'JJR', 'JJ', 'NNS', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', '.']"
11190,"The Albanian daily Koha Jone reported earlier that Greece had deported about 5,000 Albanians in the last five days .","['DT', 'NN', 'JJ', 'NNP', 'NNP', 'VBD', 'RBR', 'IN', 'NNP', 'VBD', 'VBN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'CD', 'NNS', '.']"
11191,""" The Foreign Ministry is trying to find out from the Greek embassy why Albanian refugees have been deported from Greece , "" Shehu told Reuters .","['""', 'DT', 'NNP', 'NNP', 'VBZ', 'VBG', 'TO', 'VB', 'RP', 'IN', 'DT', 'JJ', 'NN', 'WRB', 'JJ', 'NNS', 'VBP', 'VBN', 'VBD', 'IN', 'NNP', ',', '""', 'NNP', 'VBD', 'NNP', '.']"
11192,"Athens and Tirana signed an accord in May to legalise the status of Albanian immigrant workers , estimated at 350,000 , and remove a long-standing stumbling block in relations between the two Balkan neighbours .","['NNP', 'CC', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NNS', ',', 'VBN', 'IN', 'CD', ',', 'CC', 'VB', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'DT', 'CD', 'NNP', 'NNS', '.']"
11193,Bulgarians recover 75 pct of confiscated land .,"['NNPS', 'VBP', 'CD', 'NNS', 'IN', 'VBN', 'NN', '.']"
11194,SOFIA 1996-08-28,"['NNP', 'CD']"
11195,"Bulgaria has restored ownership rights to pre-communist private owners of 75 percent of the arable land or around four million hectares , an Agriculture Ministry official said on Wednesday .","['NNP', 'VBZ', 'VBN', 'NN', 'NNS', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'CD', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'IN', 'CD', 'CD', 'NNS', ',', 'DT', 'NNP', 'NNP', 'NN', 'VBD', 'IN', 'NNP', '.']"
11196,""" So far 75 percent has been returned with the land restitution almost completed in some regions like Southeastern Bulgaria but lagging behind in other areas , predominantly in the mountains , "" the official told a news conference .","['""', 'RB', 'RB', 'CD', 'NN', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'NN', 'RB', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'NNP', 'NNP', 'CC', 'VBG', 'IN', 'IN', 'JJ', 'NNS', ',', 'RB', 'IN', 'DT', 'NNS', ',', '""', 'DT', 'NN', 'VBD', 'DT', 'NN', 'NN', '.']"
11197,The ministry has said that it planned to return 96.6 percent of the arable land or 5.2 million hectares to its original owners by the end of this year .,"['DT', 'NN', 'VBZ', 'VBD', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'CD', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'CD', 'CD', 'VBZ', 'TO', 'PRP$', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', '.']"
11198,"A land reform act passed four years ago abolished Soviet-style collective farms , allowing the return of 5.4 million hectares to original owners or their heirs .","['DT', 'NN', 'NN', 'NN', 'VBD', 'CD', 'NNS', 'IN', 'VBD', 'JJ', 'JJ', 'NNS', ',', 'VBG', 'DT', 'NN', 'IN', 'CD', 'CD', 'VBZ', 'TO', 'JJ', 'NNS', 'CC', 'PRP$', 'NNS', '.']"
11199,"-- Sofia Newsroom , ( ++359-2 ) 981 8569","[':', 'NNP', 'NNP', ',', '(', 'CD', ')', 'CD', 'CD']"
11200,German chancellor to meet Yeltsin Sept 7 - Interfax .,"['JJ', 'NN', 'TO', 'VB', 'NNP', 'NNP', 'CD', ':', 'NNP', '.']"
11201,MOSCOW 1996-08-28,"['RB', 'CD']"
11202,"German Chancellor Helmut Kohl , who spoke to President Boris Yeltsin by telephone on Wednesday , plans a trip to Moscow on September 7 and will visit Yeltsin at his vacation home near Moscow , Interfax news agency said .","['NNP', 'NNP', 'NNP', 'NNP', ',', 'WP', 'VBD', 'TO', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'NNP', ',', 'VBZ', 'DT', 'NN', 'TO', 'NNP', 'IN', 'NNP', 'CD', 'CC', 'MD', 'VB', 'NNP', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'NNP', ',', 'NN', 'NN', 'NN', 'VBD', '.']"
11203,"Interfax , quoting Yeltsin press secretary Sergei Yastrzhembsky , said Yeltsin and Kohl had discussed bilateral relations and international issues on the telephone .","['NNP', ',', 'VBG', 'JJ', 'NN', 'NN', 'NNP', 'NNP', ',', 'VBD', 'NNP', 'CC', 'NNP', 'VBD', 'VBN', 'JJ', 'NNS', 'CC', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']"
11204,"Yeltsin had told Kohl about efforts to find a political solution to the conflict in Russia 's breakaway Chechnya region , Interfax added .","['NNP', 'VBD', 'VBN', 'NNP', 'IN', 'NNS', 'TO', 'VB', 'DT', 'JJ', 'NN', 'TO', 'DT', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'NNP', 'NN', ',', 'NNP', 'VBD', '.']"
11205,"Yeltsin , who left on vacation on Monday , is staying at an exclusive private hunting lodge some 100 km ( 60 miles ) from Moscow .","['NN', ',', 'WP', 'VBD', 'IN', 'NN', 'IN', 'NNP', ',', 'VBZ', 'VBG', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'DT', 'CD', 'NN', '(', 'CD', 'NNS', ')', 'IN', 'NNP', '.']"
11206,"Germany has been one of the loudest critics of Russia 's military intervention in Chechnya , a 20-month-old conflict in which tens of thousands of people have been killed .","['NNP', 'VBZ', 'VBN', 'CD', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'IN', 'NNP', ',', 'DT', 'JJ', 'NN', 'IN', 'WDT', 'NNS', 'IN', 'NNS', 'IN', 'NNS', 'VBP', 'VBN', 'VBN', '.']"
11207,Exiled Bosnians protest confusing voting rules .,"['JJ', 'NNPS', 'VBP', 'VBG', 'NN', 'NNS', '.']"
11208,Duncan Shiels,"['NNP', 'NNP']"
11209,"NAGYATAD , Hungary 1996-08-28","['NNP', ',', 'NNP', 'CD']"
11210,"Bosnian refugees in Hungary , the first to vote last weekend in their country 's first post-war election , found the rules confusing and some had no idea who they voted for , refugees and officials said on Wednesday .","['NN', 'NNS', 'IN', 'NNP', ',', 'DT', 'JJ', 'TO', 'VB', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'POS', 'JJ', 'JJ', 'NN', ',', 'VBD', 'DT', 'NNS', 'JJ', 'CC', 'DT', 'VBD', 'DT', 'NN', 'WP', 'PRP', 'VBD', 'IN', ',', 'NNS', 'CC', 'NNS', 'VBD', 'IN', 'NNP', '.']"
11211,""" For the most part they really did n't understand what was going on , "" the director of the Nagyatad camp Lajos Horvath told Reuters on Wednesday .","['""', 'IN', 'DT', 'JJS', 'NN', 'PRP', 'RB', 'VBD', 'RB', 'VB', 'WP', 'VBD', 'VBG', 'RP', ',', '""', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NNP', 'NNP', 'VBD', 'NNP', 'IN', 'NNP', '.']"
